date,y_hat,y_real,signal,signal_prev,cost,pnl
2025-03-05 00:00:00-05:00,0.0055470674839376045,-0.032667673251929465,1,1.0,0.0,-0.032667673251929465
2025-03-06 00:00:00-05:00,0.0007737049577120797,0.006131119252062546,1,1.0,0.0,0.006131119252062546
2025-03-07 00:00:00-05:00,0.003776237226170134,-0.025069832335233144,1,1.0,0.0,-0.025069832335233144
2025-03-10 00:00:00-04:00,0.002265000493112346,9.34197016982097e-05,1,1.0,0.0,9.34197016982097e-05
2025-03-11 00:00:00-04:00,0.0026286873593395605,0.04810691100682735,1,1.0,0.0,0.04810691100682735
2025-03-12 00:00:00-04:00,0.006120280909493628,0.011084024067446211,1,1.0,0.0,0.011084024067446211
2025-03-13 00:00:00-04:00,0.004388834118051383,0.02587785845510764,1,1.0,0.0,0.02587785845510764
2025-03-14 00:00:00-04:00,0.004871279564056957,0.00875583280642798,1,1.0,0.0,0.00875583280642798
2025-03-17 00:00:00-04:00,0.002469151534360301,-0.01288275121169964,1,1.0,0.0,-0.01288275121169964
2025-03-18 00:00:00-04:00,0.004400863614155593,0.01581465157665412,1,1.0,0.0,0.01581465157665412
2025-03-19 00:00:00-04:00,0.004074544003531044,-0.008288111634961967,1,1.0,0.0,-0.008288111634961967
2025-03-20 00:00:00-04:00,0.003633603826919796,-0.013505079167773376,1,1.0,0.0,-0.013505079167773376
2025-03-21 00:00:00-04:00,0.003935728015201529,0.01835223119941053,1,1.0,0.0,0.01835223119941053
2025-03-24 00:00:00-04:00,0.0031655499307849757,-0.007108647776577969,1,1.0,0.0,-0.007108647776577969
2025-03-25 00:00:00-04:00,0.003679650147594551,-0.01637325890716633,1,1.0,0.0,-0.01637325890716633
2025-03-26 00:00:00-04:00,0.003563407451682265,-0.02141260483339896,1,1.0,0.0,-0.02141260483339896
2025-03-27 00:00:00-04:00,0.0025055484996893956,0.0005382878210594646,1,1.0,0.0,0.0005382878210594646
2025-03-28 00:00:00-04:00,0.0021872728581355952,-0.042278186613916566,1,1.0,0.0,-0.042278186613916566
2025-03-31 00:00:00-04:00,0.004501054443307418,0.0012909120611328167,1,1.0,0.0,0.0012909120611328167
2025-04-01 00:00:00-04:00,0.004812577359260278,-0.026307629919230593,1,1.0,0.0,-0.026307629919230593
2025-04-02 00:00:00-04:00,0.0031727050503861775,-0.0646230132396897,1,1.0,0.0,-0.0646230132396897
2025-04-03 00:00:00-04:00,0.0012742410018404746,-0.02879975131798522,1,1.0,0.0,-0.02879975131798522
2025-04-04 00:00:00-04:00,0.0033904675860448,-0.0754056671519389,1,1.0,0.0,-0.0754056671519389
2025-04-07 00:00:00-04:00,0.004427241887338909,0.06127504241340883,1,1.0,0.0,0.06127504241340883
2025-04-08 00:00:00-04:00,0.0033904675860448,0.026539764615682648,1,1.0,0.0,0.026539764615682648
2025-04-09 00:00:00-04:00,0.004838615512265366,-0.044352365109511654,1,1.0,0.0,-0.044352365109511654
2025-04-10 00:00:00-04:00,0.0008390334021162082,0.008608377373597317,1,1.0,0.0,0.008608377373597317
2025-04-11 00:00:00-04:00,0.005090559341840892,0.02826352629375376,1,1.0,0.0,0.02826352629375376
2025-04-14 00:00:00-04:00,0.0020328844756366126,0.002345743910994804,1,1.0,0.0,0.002345743910994804
2025-04-15 00:00:00-04:00,0.0028129664054731534,-0.07061751082522819,1,1.0,0.0,-0.07061751082522819
2025-04-16 00:00:00-04:00,0.0010448804986615168,-0.000382893816495383,1,1.0,0.0,-0.000382893816495383
2025-04-17 00:00:00-04:00,0.0026941857397483372,-0.027166369479392573,1,1.0,0.0,-0.027166369479392573
2025-04-21 00:00:00-04:00,0.0040373473475069,0.019112392219457677,1,1.0,0.0,0.019112392219457677
2025-04-22 00:00:00-04:00,0.004346837770983232,0.055370293424917304,1,1.0,0.0,0.055370293424917304
2025-04-23 00:00:00-04:00,0.004957854420174194,0.00746891549423653,1,1.0,0.0,0.00746891549423653
2025-04-24 00:00:00-04:00,0.0025935624044224692,0.003938472564248637,1,1.0,0.0,0.003938472564248637
2025-04-25 00:00:00-04:00,0.004977860142655671,-0.011962078907571467,1,1.0,0.0,-0.011962078907571467
2025-04-28 00:00:00-04:00,0.003191161618293076,-0.009796799062238367,1,1.0,0.0,-0.009796799062238367
2025-04-29 00:00:00-04:00,0.0030945396218491194,-0.042631360310087726,1,1.0,0.0,-0.042631360310087726
2025-04-30 00:00:00-04:00,0.003157897501616596,0.03748189802339589,1,1.0,0.0,0.03748189802339589
2025-05-01 00:00:00-04:00,0.003555072155234412,0.022765496072639942,1,1.0,0.0,0.022765496072639942
2025-05-02 00:00:00-04:00,0.004186159258065174,-0.01398374936798421,1,1.0,0.0,-0.01398374936798421
2025-05-05 00:00:00-04:00,0.0036010273401608285,-0.020773017767587703,1,1.0,0.0,-0.020773017767587703
2025-05-06 00:00:00-04:00,0.003742996067152339,-0.004324980087318433,1,1.0,0.0,-0.004324980087318433
2025-05-07 00:00:00-04:00,0.0036520969525577532,0.010114424364992377,1,1.0,0.0,0.010114424364992377
2025-05-08 00:00:00-04:00,0.0031755712482440103,-0.0001704522188594122,1,1.0,0.0,-0.0001704522188594122
2025-05-09 00:00:00-04:00,0.003162846620306578,0.04459711131510164,1,1.0,0.0,0.04459711131510164
2025-05-12 00:00:00-04:00,0.0030235743975272154,0.01596939598828405,1,1.0,0.0,0.01596939598828405
2025-05-13 00:00:00-04:00,0.004336947521568877,0.02485594767104802,1,1.0,0.0,0.02485594767104802
2025-05-14 00:00:00-04:00,0.005021915476130795,-0.007788513147695545,1,1.0,0.0,-0.007788513147695545
2025-05-15 00:00:00-04:00,0.0028523186348366593,0.01025649554798193,1,1.0,0.0,0.01025649554798193
2025-05-16 00:00:00-04:00,0.0028373388665054607,-0.022481208061198958,1,1.0,0.0,-0.022481208061198958
2025-05-19 00:00:00-04:00,0.004032596742415627,-0.009486575518866749,1,1.0,0.0,-0.009486575518866749
2025-05-20 00:00:00-04:00,0.0032768779706808986,-0.009871507862279824,1,1.0,0.0,-0.009871507862279824
2025-05-21 00:00:00-04:00,0.002816792829054204,0.0032571530350352994,1,1.0,0.0,0.0032571530350352994
2025-05-22 00:00:00-04:00,0.002794036181866401,-0.021535678473777794,1,1.0,0.0,-0.021535678473777794
2025-05-23 00:00:00-04:00,0.002463925209083001,0.021549965565609636,1,1.0,0.0,0.021549965565609636
2025-05-27 00:00:00-04:00,0.0037232588375678884,0.003903800351804346,1,1.0,0.0,0.003903800351804346
2025-05-28 00:00:00-04:00,0.0034504885146374375,0.053719711413446634,1,1.0,0.0,0.053719711413446634
2025-05-29 00:00:00-04:00,0.003309514653323397,-0.0033824019474123666,1,1.0,0.0,-0.0033824019474123666
2025-05-30 00:00:00-04:00,0.005679118775886444,0.002660563217107475,1,1.0,0.0,0.002660563217107475
2025-06-02 00:00:00-04:00,0.003212836600218065,0.010139092347326798,1,1.0,0.0,0.010139092347326798
2025-06-03 00:00:00-04:00,0.003506661083432616,0.006845241846128049,1,1.0,0.0,0.006845241846128049
2025-06-04 00:00:00-04:00,0.0033397204145274133,0.0017600061090249012,1,1.0,0.0,0.0017600061090249012
2025-06-05 00:00:00-04:00,0.003157897501616596,0.017841103412883145,1,1.0,0.0,0.017841103412883145
2025-06-06 00:00:00-04:00,0.0029927165804923346,0.010319148125275209,1,1.0,0.0,0.010319148125275209
2025-06-09 00:00:00-04:00,0.002815765262549077,0.00042056328289591686,1,1.0,0.0,0.00042056328289591686
2025-06-10 00:00:00-04:00,0.0028069719042891055,0.004504937999512704,1,1.0,0.0,0.004504937999512704
2025-06-11 00:00:00-04:00,0.0033189922332694873,-0.006039348420555595,1,1.0,0.0,-0.006039348420555595
2025-06-12 00:00:00-04:00,0.003194642369417224,-0.017532133425559288,1,1.0,0.0,-0.017532133425559288
2025-06-13 00:00:00-04:00,0.002139640613529083,0.009673458633294208,1,1.0,0.0,0.009673458633294208
2025-06-16 00:00:00-04:00,0.003316504754209437,-0.0013832005992222114,1,1.0,0.0,-0.0013832005992222114
2025-06-17 00:00:00-04:00,0.003162846620306578,-0.0007635485347384402,1,1.0,0.0,-0.0007635485347384402
2025-06-18 00:00:00-04:00,0.003181336539648854,-0.00020622679103848051,1,1.0,0.0,-0.00020622679103848051
2025-06-20 00:00:00-04:00,0.004297012209003873,-0.009429132718573601,1,1.0,0.0,-0.009429132718573601
2025-06-23 00:00:00-04:00,0.0031372779667012338,0.00959520984830237,1,1.0,0.0,0.00959520984830237
2025-06-24 00:00:00-04:00,0.0035081847497783272,0.00922044681861728,1,1.0,0.0,0.00922044681861728
2025-06-25 00:00:00-04:00,0.005750193015069219,0.0107642162495956,1,1.0,0.0,0.0107642162495956
2025-06-26 00:00:00-04:00,0.0031061228769188524,0.00655817319780433,1,1.0,0.0,0.00655817319780433
